        267.,     560207.,     634867.,     634814.,     634814.,     643345.,     643345.,     643345.,     643345.
        393.,       7313.,     635711.,     629410.,     629410.,     629589.,     629589.,     629589.,     629589.
        398.,     561535.,     629789.,     629788.,     629788.,     647504.,     647504.,     647504.,     647504.
        421.,       7318.,     629653.,     641063.,     641063.,     629652.,     629652.,     629652.,     629652.
        439.,       7345.,     636020.,     633962.,     633962.,     635672.,     635672.,     635672.,     635672.
        453.,     560621.,     637578.,     629787.,     629787.,     645085.,     645085.,     645085.,     645085.
        454.,     560624.,     645083.,     641432.,     641432.,     641457.,     641457.,     641457.,     641457.
        455.,     561526.,     635279.,     634312.,     634312.,     629706.,     629706.,     629706.,     629706.
        467.,     560449.,     635663.,     629786.,     629786.,     644407.,     644407.,     644407.,     644407.
        472.,     560449.,     629786.,     644404.,     644404.,     644407.,     644407.,     644407.,     644407.
        478.,       7345.,     633962.,     636020.,     636020.,     634782.,     634782.,     634782.,     634782.
        513.,     559414.,     629785.,     635400.,     635400.,     635402.,     635402.,     635402.,     635402.
        514.,     559414.,     633977.,     629785.,     629785.,     635402.,     635402.,     635402.,     635402.
        515.,       7401.,     635273.,     629610.,     629610.,     629697.,     629697.,     629697.,     629697.
        516.,       7237.,     634091.,     629698.,     629698.,     634089.,     634089.,     634089.,     634089.
        517.,     561508.,     629784.,     647331.,     647331.,     647473.,     647473.,     647473.,     647473.
        518.,     561508.,     635270.,     629783.,     629783.,     647473.,     647473.,     647473.,     647473.
        519.,     559414.,     633968.,     634092.,     634092.,     633969.,     633969.,     633969.,     633969.
        521.,       7237.,     647342.,     629698.,     629698.,     633972.,     633972.,     633972.,     633972.
        778.,       7317.,     634307.,     647510.,     647510.,     634197.,     634197.,     634197.,     634197.
        779.,     559394.,     634294.,     629779.,     629779.,     634293.,     634293.,     634293.,     634293.
        780.,       7317.,     629707.,     645388.,     645388.,     634307.,     634307.,     634307.,     634307.
        782.,     559395.,     634289.,     634082.,     634082.,     634083.,     634083.,     634083.,     634083.
        897.,     561485.,     629778.,     629777.,     629777.,     634365.,     634365.,     634365.,     634365.
        898.,       7401.,     629436.,     629609.,     629609.,     629610.,     629610.,     629610.,     629610.
        899.,     561508.,     629783.,     629784.,     629784.,     647473.,     647473.,     647473.,     647473.
        900.,       7237.,     629699.,     634091.,     634091.,     633976.,     633976.,     633976.,     633976.
        901.,       7237.,     643345.,     647342.,     647342.,     633969.,     633969.,     633969.,     633969.
        902.,     561127.,     634276.,     634105.,     634105.,     646721.,     646721.,     646721.,     646721.
        903.,       7354.,     644585.,     634097.,     634097.,     647428.,     647428.,     647428.,     647428.
        939.,       7534.,     647267.,     638964.,     638964.,     647266.,     647266.,     647266.,     647266.
