       3764.,  -3.05139210000837E-03,  -3.52439064515871E-03,  -1.30000000000000E-02
       3765.,  -3.48443405914051E-03,  -4.01399753801821E-03,  -1.30000000000000E-02
       3788.,  -1.75523857012065E-03,  -3.04016238285351E-03,  -1.36633765253582E-02
       3789.,  -2.00361306976168E-03,  -3.47035963553627E-03,  -1.37643667872626E-02
       3790.,  -2.28940312640505E-03,  -3.96536253394058E-03,  -1.38805703939605E-02
       3791.,  -2.54082933507689E-03,  -4.40084550171462E-03,  -1.39828014953824E-02
       3792.,  -2.81727443545850E-03,  -4.87966246107904E-03,  -1.40952053980780E-02
       3793.,  -3.14234426887598E-03,  -5.44269992856606E-03,  -1.42273803502631E-02
       3816.,  -1.56896611029832E-03,  -4.53158839056619E-03,  -1.30000000000000E-02
       3817.,  -1.78113422697670E-03,  -5.16538883642227E-03,  -1.30000000000000E-02
       3855.,  -1.73400680908180E-03,   5.02460718203679E-03,  -1.30000000000000E-02
       3878.,  -1.75550976326604E-03,   3.04063210316000E-03,  -1.36634867937908E-02
       3879.,  -2.00392398971113E-03,   3.47089816468581E-03,  -1.37644932088041E-02
       3880.,  -2.28899441068190E-03,   3.96465461754224E-03,  -1.38804042081887E-02
       3881.,  -2.60971059978461E-03,   4.52015135187800E-03,  -1.40108089477303E-02
       3882.,  -2.88853033702417E-03,   5.00308130292992E-03,  -1.41241783891530E-02
       3883.,  -3.14234382406097E-03,   5.44269915812388E-03,  -1.42273801693992E-02
       3905.,  -2.74315323902398E-03,   3.17588891731790E-03,  -1.30000000000000E-02
       3906.,  -3.14094389461261E-03,   3.62563990052890E-03,  -1.30000000000000E-02
       3944.,   4.00743510036072E-03,  -7.64409269501532E-04,  -1.30000000000000E-02
       3945.,   4.57937422195393E-03,  -8.80685863448477E-04,  -1.30000000000000E-02
       3946.,   5.23705729930129E-03,  -1.01439440906688E-03,  -1.30000000000000E-02
       3968.,   3.51101952636293E-03,   0.00000000000000E+00,  -1.36634867937564E-02
       3969.,   4.00784797922752E-03,   0.00000000000000E+00,  -1.37644932087645E-02
       3970.,   4.57971343375808E-03,   0.00000000000000E+00,  -1.38807548260211E-02
       3971.,   5.23736035698901E-03,   0.00000000000000E+00,  -1.40144560214210E-02
       3972.,   6.20233211380689E-03,   0.00000000000000E+00,  -1.42106370919259E-02
       3994.,   4.12257160904618E-03,   7.87816797616754E-04,  -1.30000000000000E-02
       3995.,   4.71136646425118E-03,   9.07520202598056E-04,  -1.30000000000000E-02
       3996.,   5.38786402003314E-03,   1.04505377676700E-03,  -1.30000000000000E-02
       4583.,   1.20878762359033E-03,   3.88645526467820E-03,  -9.77835112283564E-03
       4607.,   1.34104753248643E-03,   2.32276246163139E-03,  -9.88418059513506E-03
       4608.,   1.51667477705569E-03,   2.62695777241867E-03,  -9.49946161024271E-03
       4609.,   1.71530866651919E-03,   2.97100176107447E-03,  -9.06434558649002E-03
       4610.,   2.00244309415642E-03,   3.46833317834436E-03,  -8.43536535167983E-03
       4611.,   2.21529300360613E-03,   3.83700003589771E-03,  -7.96910852860684E-03
       4707.,   2.76030556490036E-03,  -2.98894623369067E-03,  -9.77946963179892E-03
       4731.,   1.34116366636472E-03,  -2.32296361140904E-03,  -9.88392619891156E-03
       4732.,   1.51699443385853E-03,  -2.62751143424214E-03,  -9.49876138835516E-03
       4733.,   1.71593196590634E-03,  -2.97208134728132E-03,  -9.06298022254496E-03
       4734.,   2.00244320092980E-03,  -3.46833336328125E-03,  -8.43536511778820E-03
       4735.,   2.21529314648144E-03,  -3.83700028336495E-03,  -7.96910821563242E-03
       4764.,   1.20704488411343E-03,  -3.88052404790287E-03,  -9.78281131544341E-03
       4914.,  -3.96865617888229E-03,  -8.96021631234507E-04,  -9.77946961137589E-03
       4915.,  -4.50222587536705E-03,  -1.02536102555756E-03,  -9.38335746403771E-03
       4938.,  -2.68208182016559E-03,   0.00000000000000E+00,  -9.88419510179325E-03
       4939.,  -3.03331308977866E-03,   0.00000000000000E+00,  -9.49950154858231E-03
       4940.,  -3.43054622317015E-03,   0.00000000000000E+00,  -9.06442347109269E-03
       4941.,  -4.00489649136877E-03,   0.00000000000000E+00,  -8.43535406703767E-03
       4942.,  -4.43058800706660E-03,   0.00000000000000E+00,  -7.96910633822367E-03
       4966.,  -3.96415485718552E-03,   8.94930493139995E-04,  -9.78281130828054E-03
       4967.,  -4.48195303283832E-03,   1.02044680874363E-03,  -9.39840764256097E-03
       5231.,   6.33716366809732E-03,   0.00000000000000E+00,  -1.56845985904005E-02
       5232.,   6.63927671397692E-03,   0.00000000000000E+00,  -1.49294332295849E-02
       5236.,  -4.38915675012471E-03,   0.00000000000000E+00,  -7.25831624420596E-03
       5938.,  -3.17438826271588E-03,  -4.66473667151436E-03,  -1.30000000000000E-02
       5939.,  -2.86916190703194E-03,  -4.14488217155117E-03,  -1.30000000000000E-02
       5958.,  -1.68886266378031E-03,  -4.79669213809316E-03,  -1.32394252039414E-02
       5959.,  -1.48352710132305E-03,  -4.19363977303428E-03,  -1.32103267889278E-02
       5981.,  -2.75491199264730E-03,  -5.28998053773814E-03,  -1.41318155710232E-02
       5982.,  -2.48804377560984E-03,  -4.76545835652065E-03,  -1.40163674209903E-02
       5983.,  -2.18632729685307E-03,  -4.31265386257527E-03,  -1.38933545776191E-02
       5984.,  -1.98591696980461E-03,  -3.81604625059932E-03,  -1.38016431045035E-02
       5985.,  -1.68237745932720E-03,  -3.33350961777458E-03,  -1.36758097848742E-02
       6032.,  -1.87581194476050E-03,  -5.24204920116704E-03,  -1.33708971957672E-02
       6033.,  -1.64106385589885E-03,  -4.58403744332761E-03,  -1.33077399898803E-02
       6034.,  -1.44356401233295E-03,  -3.99720072033938E-03,  -1.32831155198569E-02
       6053.,  -2.49468033895124E-03,  -5.08404536082076E-03,  -1.40299929436448E-02
       6055.,  -2.28752195883784E-03,  -4.60858036628475E-03,  -1.39395810018734E-02
       6056.,  -1.99579252048242E-03,  -4.06306109289766E-03,  -1.38132720129606E-02
       6057.,  -1.79793153882819E-03,  -3.69986489592732E-03,  -1.37270967645269E-02
       6058.,  -1.57166334111238E-03,  -3.15679575173425E-03,  -1.36287611741392E-02
       6072.,  -1.80000916648123E-03,  -4.98259610729891E-03,  -1.33879307599605E-02
       6073.,  -1.58158085063649E-03,  -4.36958329403005E-03,  -1.33311131155122E-02
       6074.,  -1.37966410123030E-03,  -3.82236452935768E-03,  -1.32624385626586E-02
       6075.,  -1.32849911535107E-03,  -3.64293040137647E-03,  -1.32776346459786E-02
       6100.,  -2.54149232671418E-03,  -5.44695745540479E-03,  -1.40435634168698E-02
       6101.,  -2.31853941889604E-03,  -4.85752078846300E-03,  -1.39517129501138E-02
       6102.,  -1.95859712089010E-03,  -4.33095277065665E-03,  -1.37811933206831E-02
       6103.,  -2.08232839365118E-03,  -4.53327810360173E-03,  -1.38402524031070E-02
       6104.,  -1.85575881588121E-03,  -3.88518893553396E-03,  -1.37508433418609E-02
       6105.,  -1.53498328926612E-03,  -3.29572142349482E-03,  -1.36075465554121E-02
       6106.,  -1.70879427301441E-03,  -3.52094497113686E-03,  -1.36883005606332E-02
       6108.,  -1.44023130394586E-03,  -3.15916619282292E-03,  -1.35613184546647E-02
       6139.,  -2.00968758110211E-03,  -5.38154565583897E-03,  -1.35568848462383E-02
       6140.,  -1.93453528518859E-03,  -5.10190917361284E-03,  -1.35696713129620E-02
       6141.,  -1.74567610260085E-03,  -4.71483047599964E-03,  -1.34486331921606E-02
       6142.,  -1.70101715715582E-03,  -4.49045840546655E-03,  -1.34876561369152E-02
       6143.,  -1.54225906010818E-03,  -4.12659221801635E-03,  -1.34054804896166E-02
       6144.,  -1.48451343051058E-03,  -3.92106128159647E-03,  -1.34124439728561E-02
       6145.,  -1.32005101909592E-03,  -3.48917791102034E-03,  -1.33546900228799E-02
       6178.,  -2.30148889174060E-03,  -5.31564796488608E-03,  -1.39008710755230E-02
       6179.,  -2.14290823672694E-03,  -4.78383479603229E-03,  -1.38557186957119E-02
       6180.,  -1.79801606888616E-03,  -4.18118387621002E-03,  -1.36855031669916E-02
       6181.,  -1.69567498047943E-03,  -3.85143916572144E-03,  -1.36566604627241E-02
       6216.,  -1.66647596744005E-03,  -4.26696948450890E-03,  -1.35301257471140E-02
       6217.,  -1.42216904319716E-03,  -3.69837362230160E-03,  -1.34174465872128E-02
       6243.,  -2.20209039595798E-03,  -5.04601434089938E-03,  -1.38650871021019E-02
       6244.,  -1.80618973396504E-03,  -4.39882073242617E-03,  -1.36485047545672E-02
       6245.,  -1.92570405718717E-03,  -4.51575457911215E-03,  -1.37322910168237E-02
       6246.,  -1.78584834997151E-03,  -4.00495535937996E-03,  -1.37011811991093E-02
       6247.,  -1.43731324225041E-03,  -3.29666810561410E-03,  -1.35425810581537E-02
       6248.,  -1.52558882053040E-03,  -3.43675784656710E-03,  -1.35883430782203E-02
       6249.,  -1.58150251214272E-03,  -3.65508949638012E-03,  -1.35989965353534E-02
       6276.,  -2.09788788955642E-03,  -5.21685155547376E-03,  -1.37368124801300E-02
       6277.,  -1.87607912952371E-03,  -4.84578723123564E-03,  -1.35917049570624E-02
       6278.,  -1.83226303074678E-03,  -4.60637407512184E-03,  -1.36192783621455E-02
       6279.,  -1.63732753911000E-03,  -4.02838459130036E-03,  -1.35707637994579E-02
       6280.,  -1.43591480484396E-03,  -3.53390467384470E-03,  -1.34912671319015E-02
       6281.,  -1.37006403738381E-03,  -3.38023299836286E-03,  -1.34630014141215E-02
       6305.,  -2.02957312094951E-03,  -4.95180704379658E-03,  -1.37352396480310E-02
       6306.,  -1.97487951117137E-03,  -4.70582508519715E-03,  -1.37385273252600E-02
       6307.,  -1.33337051707467E-03,  -3.20795941535890E-03,  -1.34698131376678E-02
       6308.,  -1.55672772784041E-03,  -3.82908797218695E-03,  -1.35393476796552E-02
       6835.,  -3.22590948771121E-03,  -4.98727417087629E-03,  -1.41160513319836E-02
       6836.,  -2.88278643920817E-03,  -4.50994576111664E-03,  -1.40082290776418E-02
       6837.,  -2.60953037807758E-03,  -4.10482027575229E-03,  -1.39144157279802E-02
       6838.,  -2.27861413712093E-03,  -3.59770714045160E-03,  -1.37958394860635E-02
       6839.,  -2.02905655519053E-03,  -3.16297614362356E-03,  -1.36908343095125E-02
       6858.,  -3.61941641604444E-03,  -4.24872338636956E-03,  -1.33394611049992E-02
       6859.,  -3.24430580554663E-03,  -3.77944130324216E-03,  -1.32158001320614E-02
       6860.,  -2.82615680340987E-03,  -3.33866129296465E-03,  -1.32733082058548E-02
       6925.,  -3.12629582296436E-03,  -4.67215813995264E-03,  -1.40248729468429E-02
       6926.,  -2.82578784922026E-03,  -4.25104769565031E-03,  -1.39314089374961E-02
       6927.,  -2.61074954692611E-03,  -3.88285193623398E-03,  -1.38399791360339E-02
       6928.,  -2.22258925873921E-03,  -3.42482495030396E-03,  -1.37490763709798E-02
       6929.,  -2.14878986906719E-03,  -3.30520396919258E-03,  -1.37205402482222E-02
       6938.,  -3.39130375138588E-03,  -3.99277217945616E-03,  -1.33318856182367E-02
       6939.,  -3.03149833249465E-03,  -3.59895330893069E-03,  -1.33356876014230E-02
       6940.,  -2.65353529994686E-03,  -3.13766250605263E-03,  -1.32530456356382E-02
       6976.,  -3.57802573592910E-03,  -5.10757644162619E-03,  -1.40833597340970E-02
       6977.,  -3.40711622439341E-03,  -4.79415279286927E-03,  -1.39966965386369E-02
       6978.,  -2.79515522739035E-03,  -4.02862459923467E-03,  -1.38510830369712E-02
       6979.,  -2.47815914367132E-03,  -3.68581171412239E-03,  -1.37946442896766E-02
       6980.,  -2.18488515566497E-03,  -3.17965124248493E-03,  -1.36662154745700E-02
       6989.,  -3.42131460513169E-03,  -4.18493698359868E-03,  -1.35585925974061E-02
       6990.,  -3.20184202613268E-03,  -3.82220468243153E-03,  -1.33953085223181E-02
       6991.,  -2.66198109832321E-03,  -3.22758745842975E-03,  -1.33789005318618E-02
       6992.,  -2.85992907165048E-03,  -3.48395620755582E-03,  -1.34348150379436E-02
       6994.,  -2.56426692423166E-03,  -3.10939098494066E-03,  -1.33614938517337E-02
       7012.,  -3.31834331993048E-03,  -4.55813641806819E-03,  -1.39129108379586E-02
       7013.,  -3.11310750485474E-03,  -4.37220895788607E-03,  -1.39017381192248E-02
       7014.,  -2.99977624105505E-03,  -4.11489905901114E-03,  -1.38164474101911E-02
       7015.,  -2.80420590393720E-03,  -3.83701674922246E-03,  -1.37540206869924E-02
       7016.,  -2.67140792812798E-03,  -3.70428551945789E-03,  -1.37416412882780E-02
       7017.,  -2.39665297656380E-03,  -3.47287960362181E-03,  -1.37298219567146E-02
       7018.,  -2.29728689073385E-03,  -3.30323308079515E-03,  -1.36861039177672E-02
       7019.,  -2.12595915080757E-03,  -3.01217275290455E-03,  -1.36101995018373E-02
       7034.,  -3.23951315126332E-03,  -3.97735767498484E-03,  -1.35401448056554E-02
       7035.,  -3.06932318104542E-03,  -3.79308609531494E-03,  -1.35329327492939E-02
