        313.,      11724.,    1225741.,    1230771.,    1230771.,    1225837.,    1225837.,    1225837.,    1225837.
        314.,      11724.,    1229845.,    1229842.,    1229842.,    1225836.,    1225836.,    1225836.,    1225836.
        315.,    1156094.,    1229450.,    1230942.,    1230942.,    1225836.,    1225836.,    1225836.,    1225836.
        316.,      11724.,    1225850.,    1229843.,    1229843.,    1235871.,    1235871.,    1235871.,    1235871.
        317.,      10883.,    1229385.,    1228786.,    1228786.,    1229386.,    1229386.,    1229386.,    1229386.
        318.,    1155459.,    1229465.,    1230954.,    1230954.,    1230964.,    1230964.,    1230964.,    1230964.
        362.,    1156444.,    1230424.,    1237034.,    1237034.,    1230425.,    1230425.,    1230425.,    1230425.
        468.,    1155716.,    1230291.,    1229510.,    1229510.,    1229516.,    1229516.,    1229516.,    1229516.
        469.,      11831.,    1234143.,    1225845.,    1225845.,    1235534.,    1235534.,    1235534.,    1235534.
        470.,    1155716.,    1234014.,    1229497.,    1229497.,    1234015.,    1234015.,    1234015.,    1234015.
        471.,      11831.,    1229517.,    1235537.,    1235537.,    1229514.,    1229514.,    1229514.,    1229514.
        550.,    1155651.,    1233596.,    1230138.,    1230138.,    1233599.,    1233599.,    1233599.,    1233599.
        612.,      11727.,    1234027.,    1230013.,    1230013.,    1234883.,    1234883.,    1234883.,    1234883.
        647.,      11834.,    1225823.,    1235853.,    1235853.,    1234907.,    1234907.,    1234907.,    1234907.
        648.,      11831.,    1235534.,    1235535.,    1235535.,    1234143.,    1234143.,    1234143.,    1234143.
        649.,    1155847.,    1232112.,    1226042.,    1226042.,    1232113.,    1232113.,    1232113.,    1232113.
        650.,    1156429.,    1237008.,    1229786.,    1229786.,    1237009.,    1237009.,    1237009.,    1237009.
        651.,    1155847.,    1226042.,    1229773.,    1229773.,    1232113.,    1232113.,    1232113.,    1232113.
        652.,      11834.,    1232113.,    1234650.,    1234650.,    1234868.,    1234868.,    1234868.,    1234868.
        698.,      11724.,    1225741.,    1230770.,    1230770.,    1230771.,    1230771.,    1230771.,    1230771.
        699.,    1156140.,    1235874.,    1230715.,    1230715.,    1235870.,    1235870.,    1235870.,    1235870.
        700.,    1155632.,    1233492.,    1230941.,    1230941.,    1233491.,    1233491.,    1233491.,    1233491.
        702.,      11822.,    1225881.,    1235879.,    1235879.,    1236727.,    1236727.,    1236727.,    1236727.
        756.,    1155954.,    1232621.,    1230465.,    1230465.,    1235230.,    1235230.,    1235230.,    1235230.
        757.,      11272.,    1228904.,    1230459.,    1230459.,    1230458.,    1230458.,    1230458.,    1230458.
        759.,      11960.,    1230436.,    1230433.,    1230433.,    1230453.,    1230453.,    1230453.,    1230453.
        760.,    1155464.,    1230447.,    1229761.,    1229761.,    1231010.,    1231010.,    1231010.,    1231010.
        761.,      11834.,    1234868.,    1234869.,    1234869.,    1232113.,    1232113.,    1232113.,    1232113.
        762.,      11834.,    1234869.,    1229706.,    1229706.,    1232113.,    1232113.,    1232113.,    1232113.
        763.,    1155463.,    1229785.,    1230431.,    1230431.,    1230433.,    1230433.,    1230433.,    1230433.
        793.,      11866.,    1230666.,    1234153.,    1234153.,    1231348.,    1231348.,    1231348.,    1231348.
