       2798.,       5757.,     569270.,     564266.,     564266.,     569268.,     569268.,     569268.,     569268.
       2843.,       5833.,     564468.,     569210.,     569210.,     569908.,     569908.,     569908.,     569908.
       2853.,       5840.,     564349.,     564469.,     564469.,     564470.,     564470.,     564470.,     564470.
       2872.,       5865.,     572661.,     564478.,     564478.,     568819.,     568819.,     568819.,     568819.
       2884.,       5876.,     568916.,     577977.,     577977.,     568670.,     568670.,     568670.,     568670.
       2973.,     496770.,     568786.,     576850.,     576850.,     576852.,     576852.,     576852.,     576852.
       2974.,     495551.,     569195.,     564551.,     564551.,     569669.,     569669.,     569669.,     569669.
       2975.,       5791.,     569660.,     568864.,     568864.,     576830.,     576830.,     576830.,     576830.
       2977.,     495551.,     564551.,     569200.,     569200.,     569669.,     569669.,     569669.,     569669.
       2978.,     496763.,     569907.,     568065.,     568065.,     576830.,     576830.,     576830.,     576830.
       2979.,       5934.,     576852.,     569921.,     569921.,     576855.,     576855.,     576855.,     576855.
       2980.,       5934.,     572805.,     564439.,     564439.,     576852.,     576852.,     576852.,     576852.
       2981.,       5939.,     569309.,     577452.,     577452.,     576112.,     576112.,     576112.,     576112.
       2982.,       5840.,     569570.,     569567.,     569567.,     569133.,     569133.,     569133.,     569133.
       2983.,     495526.,     568583.,     568076.,     568076.,     568605.,     568605.,     568605.,     568605.
       2984.,     496949.,     577401.,     564550.,     564550.,     577404.,     577404.,     577404.,     577404.
       2986.,       5840.,     577406.,     576122.,     576122.,     577404.,     577404.,     577404.,     577404.
       2987.,     496576.,     568586.,     569196.,     569196.,     576125.,     576125.,     576125.,     576125.
       3029.,     495823.,     572663.,     569097.,     569097.,     572662.,     572662.,     572662.,     572662.
       3036.,     496934.,     577392.,     569209.,     569209.,     569664.,     569664.,     569664.,     569664.
       3037.,       5939.,     568289.,     577451.,     577451.,     570761.,     570761.,     570761.,     570761.
       3038.,       5939.,     570761.,     569309.,     569309.,     570764.,     570764.,     570764.,     570764.
       3041.,       5939.,     569309.,     576112.,     576112.,     574229.,     574229.,     574229.,     574229.
       3052.,     495581.,     569865.,     568900.,     568900.,     569866.,     569866.,     569866.,     569866.
       3053.,     495581.,     564543.,     564542.,     564542.,     570142.,     570142.,     570142.,     570142.
       3054.,       6002.,     569889.,     569888.,     569888.,     564320.,     564320.,     564320.,     564320.
       3055.,       6002.,     564295.,     569889.,     569889.,     564320.,     564320.,     564320.,     564320.
       3056.,     495581.,     564542.,     568234.,     568234.,     570142.,     570142.,     570142.,     570142.
       3057.,       6002.,     564321.,     569866.,     569866.,     571823.,     571823.,     571823.,     571823.
       3058.,       6002.,     564321.,     564314.,     564314.,     564320.,     564320.,     564320.,     564320.
       3059.,       6002.,     564295.,     564314.,     564314.,     571820.,     571820.,     571820.,     571820.
       3103.,     496021.,     570724.,     564541.,     564541.,     573785.,     573785.,     573785.,     573785.
       3104.,     496021.,     564541.,     569928.,     569928.,     573785.,     573785.,     573785.,     573785.
       3105.,     496412.,     569927.,     564540.,     564540.,     575460.,     575460.,     575460.,     575460.
       3107.,       5942.,     575221.,     568854.,     568854.,     571329.,     571329.,     571329.,     571329.
       3108.,       5942.,     571559.,     571561.,     571561.,     568899.,     568899.,     568899.,     568899.
       3109.,     496948.,     568155.,     569936.,     569936.,     577438.,     577438.,     577438.,     577438.
       3110.,     496935.,     568153.,     577391.,     577391.,     568151.,     568151.,     568151.,     568151.
       3111.,     495520.,     568835.,     568852.,     568852.,     568854.,     568854.,     568854.,     568854.
       3294.,       5966.,     569230.,     569418.,     569418.,     568999.,     568999.,     568999.,     568999.
       3295.,       5966.,     569230.,     570605.,     570605.,     569418.,     569418.,     569418.,     569418.
       3609.,       6005.,     569590.,     568522.,     568522.,     564273.,     564273.,     564273.,     564273.
       3610.,     495528.,     568525.,     564534.,     564534.,     569262.,     569262.,     569262.,     569262.
       3611.,       5876.,     568914.,     568890.,     568890.,     569941.,     569941.,     569941.,     569941.
       3612.,     495522.,     568523.,     568555.,     568555.,     568521.,     568521.,     568521.,     568521.
       3613.,       6005.,     571614.,     573539.,     573539.,     573540.,     573540.,     573540.,     573540.
       3614.,       6005.,     569946.,     571613.,     571613.,     568521.,     568521.,     568521.,     568521.
       3615.,       6005.,     568521.,     571614.,     571614.,     569425.,     569425.,     569425.,     569425.
       3616.,     495708.,     569424.,     568536.,     568536.,     571614.,     571614.,     571614.,     571614.
       3617.,       6005.,     571613.,     569946.,     569946.,     572689.,     572689.,     572689.,     572689.
       3618.,       5865.,     568088.,     576118.,     576118.,     569168.,     569168.,     569168.,     569168.
       3619.,     495760.,     569172.,     568598.,     568598.,     569173.,     569173.,     569173.,     569173.
       3620.,     495760.,     568075.,     568593.,     568593.,     571958.,     571958.,     571958.,     571958.
