     176468.,      40696.,     611548.,     606544.,     606544.,     611546.,     611546.,     611546.,     611546.
     176513.,      40772.,     606746.,     611488.,     611488.,     612186.,     612186.,     612186.,     612186.
     176523.,      40779.,     606627.,     606747.,     606747.,     606748.,     606748.,     606748.,     606748.
     176542.,      40804.,     614939.,     606756.,     606756.,     611097.,     611097.,     611097.,     611097.
     176554.,      40815.,     611194.,     620255.,     620255.,     610948.,     610948.,     610948.,     610948.
     176643.,     539048.,     611064.,     619128.,     619128.,     619130.,     619130.,     619130.,     619130.
     176644.,     537829.,     611473.,     606829.,     606829.,     611947.,     611947.,     611947.,     611947.
     176645.,      40730.,     611938.,     611142.,     611142.,     619108.,     619108.,     619108.,     619108.
     176647.,     537829.,     606829.,     611478.,     611478.,     611947.,     611947.,     611947.,     611947.
     176648.,     539041.,     612185.,     610343.,     610343.,     619108.,     619108.,     619108.,     619108.
     176649.,      40873.,     619130.,     612199.,     612199.,     619133.,     619133.,     619133.,     619133.
     176650.,      40873.,     615083.,     606717.,     606717.,     619130.,     619130.,     619130.,     619130.
     176651.,      40878.,     611587.,     619730.,     619730.,     618390.,     618390.,     618390.,     618390.
     176652.,      40779.,     611848.,     611845.,     611845.,     611411.,     611411.,     611411.,     611411.
     176653.,     537804.,     610861.,     610354.,     610354.,     610883.,     610883.,     610883.,     610883.
     176654.,     539227.,     619679.,     606828.,     606828.,     619682.,     619682.,     619682.,     619682.
     176656.,      40779.,     619684.,     618400.,     618400.,     619682.,     619682.,     619682.,     619682.
     176657.,     538854.,     610864.,     611474.,     611474.,     618403.,     618403.,     618403.,     618403.
     176699.,     538101.,     614941.,     611375.,     611375.,     614940.,     614940.,     614940.,     614940.
     176706.,     539212.,     619670.,     611487.,     611487.,     611942.,     611942.,     611942.,     611942.
     176707.,      40878.,     610567.,     619729.,     619729.,     613039.,     613039.,     613039.,     613039.
     176708.,      40878.,     613039.,     611587.,     611587.,     613042.,     613042.,     613042.,     613042.
     176711.,      40878.,     611587.,     618390.,     618390.,     616507.,     616507.,     616507.,     616507.
     176722.,     537859.,     612143.,     611178.,     611178.,     612144.,     612144.,     612144.,     612144.
     176723.,     537859.,     606821.,     606820.,     606820.,     612420.,     612420.,     612420.,     612420.
     176724.,      40941.,     612167.,     612166.,     612166.,     606598.,     606598.,     606598.,     606598.
     176725.,      40941.,     606573.,     612167.,     612167.,     606598.,     606598.,     606598.,     606598.
     176726.,     537859.,     606820.,     610512.,     610512.,     612420.,     612420.,     612420.,     612420.
     176727.,      40941.,     606599.,     612144.,     612144.,     614101.,     614101.,     614101.,     614101.
     176728.,      40941.,     606599.,     606592.,     606592.,     606598.,     606598.,     606598.,     606598.
     176729.,      40941.,     606573.,     606592.,     606592.,     614098.,     614098.,     614098.,     614098.
     176773.,     538299.,     613002.,     606819.,     606819.,     616063.,     616063.,     616063.,     616063.
     176774.,     538299.,     606819.,     612206.,     612206.,     616063.,     616063.,     616063.,     616063.
     176775.,     538690.,     612205.,     606818.,     606818.,     617738.,     617738.,     617738.,     617738.
     176777.,      40881.,     617499.,     611132.,     611132.,     613607.,     613607.,     613607.,     613607.
     176778.,      40881.,     613837.,     613839.,     613839.,     611177.,     611177.,     611177.,     611177.
     176779.,     539226.,     610433.,     612214.,     612214.,     619716.,     619716.,     619716.,     619716.
     176780.,     539213.,     610431.,     619669.,     619669.,     610429.,     610429.,     610429.,     610429.
     176781.,     537798.,     611113.,     611130.,     611130.,     611132.,     611132.,     611132.,     611132.
     176964.,      40905.,     611508.,     611696.,     611696.,     611277.,     611277.,     611277.,     611277.
     176965.,      40905.,     611508.,     612883.,     612883.,     611696.,     611696.,     611696.,     611696.
     177279.,      40944.,     611868.,     610800.,     610800.,     606551.,     606551.,     606551.,     606551.
     177280.,     537806.,     610803.,     606812.,     606812.,     611540.,     611540.,     611540.,     611540.
     177281.,      40815.,     611192.,     611168.,     611168.,     612219.,     612219.,     612219.,     612219.
     177282.,     537800.,     610801.,     610833.,     610833.,     610799.,     610799.,     610799.,     610799.
     177283.,      40944.,     613892.,     615817.,     615817.,     615818.,     615818.,     615818.,     615818.
     177284.,      40944.,     612224.,     613891.,     613891.,     610799.,     610799.,     610799.,     610799.
     177285.,      40944.,     610799.,     613892.,     613892.,     611703.,     611703.,     611703.,     611703.
     177286.,     537986.,     611702.,     610814.,     610814.,     613892.,     613892.,     613892.,     613892.
     177287.,      40944.,     613891.,     612224.,     612224.,     614967.,     614967.,     614967.,     614967.
     177288.,      40804.,     610366.,     618396.,     618396.,     611446.,     611446.,     611446.,     611446.
     177289.,     538038.,     611450.,     610876.,     610876.,     611451.,     611451.,     611451.,     611451.
     177290.,     538038.,     610353.,     610871.,     610871.,     614236.,     614236.,     614236.,     614236.
     177292.,      40779.,     611845.,     618401.,     618401.,     611411.,     611411.,     611411.,     611411.
     177293.,     539047.,     606811.,     606810.,     606810.,     611446.,     611446.,     611446.,     611446.
     177294.,     539047.,     610859.,     606811.,     606811.,     611446.,     611446.,     611446.,     611446.
     177344.,     537955.,     606805.,     613003.,     613003.,     613620.,     613620.,     613620.,     613620.
     177466.,      40880.,     610875.,     614237.,     614237.,     606667.,     606667.,     606667.,     606667.
     177468.,     538099.,     606804.,     610969.,     610969.,     614925.,     614925.,     614925.,     614925.
     177469.,      40879.,     613404.,     616839.,     616839.,     611452.,     611452.,     611452.,     611452.
     177471.,     538099.,     610975.,     610966.,     610966.,     613403.,     613403.,     613403.,     613403.
     177472.,     538099.,     610970.,     610979.,     610979.,     614925.,     614925.,     614925.,     614925.
     177473.,     538099.,     612149.,     610974.,     610974.,     613403.,     613403.,     613403.,     613403.
     177474.,      40880.,     610875.,     606667.,     606667.,     606562.,     606562.,     606562.,     606562.
     177484.,      40941.,     606561.,     613749.,     613749.,     612165.,     612165.,     612165.,     612165.
     177485.,      40941.,     610506.,     614099.,     614099.,     614101.,     614101.,     614101.,     614101.
     177487.,      40942.,     606606.,     614981.,     614981.,     614226.,     614226.,     614226.,     614226.
     177489.,      40945.,     606653.,     615669.,     615669.,     611977.,     611977.,     611977.,     611977.
     177490.,      40942.,     606543.,     614981.,     614981.,     613401.,     613401.,     613401.,     613401.
     177491.,      40944.,     615820.,     615817.,     615817.,     614967.,     614967.,     614967.,     614967.
     177573.,      40804.,     606756.,     614939.,     614939.,     611376.,     611376.,     611376.,     611376.
     177611.,      40873.,     615086.,     615083.,     615083.,     619130.,     619130.,     619130.,     619130.
     177616.,     539383.,     611441.,     606803.,     606803.,     620002.,     620002.,     620002.,     620002.
     177619.,      40942.,     614792.,     614794.,     614794.,     614979.,     614979.,     614979.,     614979.
     177620.,      40942.,     606606.,     614979.,     614979.,     614981.,     614981.,     614981.,     614981.
     177623.,      40942.,     616836.,     614975.,     614975.,     606543.,     606543.,     606543.,     606543.
     177624.,      40881.,     611132.,     611177.,     611177.,     613607.,     613607.,     613607.,     613607.
     177625.,     537798.,     610557.,     610571.,     610571.,     611127.,     611127.,     611127.,     611127.
     177626.,      40873.,     612199.,     606717.,     606717.,     610408.,     610408.,     610408.,     610408.
     177673.,      40944.,     613891.,     613892.,     613892.,     610799.,     610799.,     610799.,     610799.
     177674.,     537806.,     606812.,     611538.,     611538.,     611540.,     611540.,     611540.,     611540.
     177675.,     538668.,     614933.,     610499.,     610499.,     614934.,     614934.,     614934.,     614934.
     177676.,     538458.,     611116.,     611104.,     611104.,     616836.,     616836.,     616836.,     616836.
     177677.,      40941.,     612144.,     613746.,     613746.,     613747.,     613747.,     613747.,     613747.
     177678.,     537847.,     611865.,     610802.,     610802.,     612224.,     612224.,     612224.,     612224.
     177679.,      40995.,     606736.,     610572.,     610572.,     611129.,     611129.,     611129.,     611129.
     177816.,     537911.,     610427.,     613037.,     613037.,     613039.,     613039.,     613039.,     613039.
     177822.,     537812.,     611526.,     606802.,     606802.,     611525.,     611525.,     611525.,     611525.
     177825.,      40945.,     615670.,     611741.,     611741.,     611525.,     611525.,     611525.,     611525.
     177852.,      40917.,     615861.,     613833.,     613833.,     613830.,     613830.,     613830.,     613830.
     177871.,      40881.,     606670.,     610551.,     610551.,     610548.,     610548.,     610548.,     610548.
     177878.,      40696.,     611548.,     610617.,     610617.,     606544.,     606544.,     606544.,     606544.
     177907.,      40873.,     619941.,     606749.,     606749.,     619133.,     619133.,     619133.,     619133.
     177908.,     538101.,     611460.,     610407.,     610407.,     610408.,     610408.,     610408.,     610408.
     177910.,      40730.,     618386.,     606672.,     606672.,     618384.,     618384.,     618384.,     618384.
     177911.,     537935.,     613346.,     610447.,     610447.,     613347.,     613347.,     613347.,     613347.
     177912.,      40878.,     611381.,     613040.,     613040.,     613042.,     613042.,     613042.,     613042.
     177917.,      40880.,     610891.,     606574.,     606574.,     611438.,     611438.,     611438.,     611438.
     177927.,      40880.,     614239.,     610883.,     610883.,     619124.,     619124.,     619124.,     619124.
     177932.,      40804.,     606718.,     611447.,     611447.,     606656.,     606656.,     606656.,     606656.
     177933.,      40880.,     606562.,     606667.,     606667.,     611438.,     611438.,     611438.,     611438.
     177935.,      40873.,     619941.,     619943.,     619943.,     610332.,     610332.,     610332.,     610332.
     177936.,     539047.,     606810.,     606801.,     606801.,     611446.,     611446.,     611446.,     611446.
     177938.,     539383.,     611095.,     614942.,     614942.,     619358.,     619358.,     619358.,     619358.
     177939.,     539047.,     611404.,     619122.,     619122.,     619124.,     619124.,     619124.,     619124.
     177940.,     538038.,     610872.,     614234.,     614234.,     614236.,     614236.,     614236.,     614236.
     177942.,      40779.,     611845.,     619682.,     619682.,     618401.,     618401.,     618401.,     618401.
     177944.,      40873.,     611490.,     610408.,     610408.,     610328.,     610328.,     610328.,     610328.
     177947.,      40779.,     611947.,     619684.,     619684.,     610424.,     610424.,     610424.,     610424.
     177948.,      40804.,     610366.,     606535.,     606535.,     606546.,     606546.,     606546.,     606546.
     177958.,     537893.,     610635.,     612874.,     612874.,     612871.,     612871.,     612871.,     612871.
     177994.,     537806.,     610832.,     611166.,     611166.,     611168.,     611168.,     611168.,     611168.
     178000.,      40696.,     611546.,     611541.,     611541.,     611543.,     611543.,     611543.,     611543.
     178051.,     537886.,     611186.,     610669.,     610669.,     612701.,     612701.,     612701.,     612701.
     178052.,      40944.,     610800.,     611703.,     611703.,     611705.,     611705.,     611705.,     611705.
     178053.,      40779.,     618400.,     619684.,     619684.,     611946.,     611946.,     611946.,     611946.
     178060.,      40873.,     615083.,     610408.,     610408.,     606717.,     606717.,     606717.,     606717.
     178079.,     537812.,     606802.,     611274.,     611274.,     611525.,     611525.,     611525.,     611525.
     178082.,     537986.,     610846.,     610842.,     610842.,     613898.,     613898.,     613898.,     613898.
     178083.,      40696.,     606549.,     606544.,     606544.,     610617.,     610617.,     610617.,     610617.
     178085.,     537839.,     611268.,     606800.,     606800.,     611719.,     611719.,     611719.,     611719.
     178087.,      40815.,     606662.,     611727.,     611727.,     611169.,     611169.,     611169.,     611169.
     178089.,      40941.,     612166.,     613746.,     613746.,     606598.,     606598.,     606598.,     606598.
     178090.,     538222.,     615682.,     611288.,     611288.,     615683.,     615683.,     615683.,     615683.
     178091.,      40946.,     610824.,     611964.,     611964.,     610985.,     610985.,     610985.,     610985.
     178092.,      40881.,     619715.,     613607.,     613607.,     616067.,     616067.,     616067.,     616067.
     178210.,      40881.,     613836.,     613837.,     613837.,     613606.,     613606.,     613606.,     613606.
     178221.,     537815.,     610841.,     611527.,     611527.,     611524.,     611524.,     611524.,     611524.
     178326.,      40696.,     611546.,     611543.,     611543.,     612870.,     612870.,     612870.,     612870.
